,id,text,created_at,retweets,replies,likes,lang,score,norm_score,politican,rank,links,classification category,classification source,open in twitter [yes/no],verified from twitter only [yes/no],translated_text,toxicity score,inflammatory score
1010,1528375470034538496,RT @ImranKhanPTI: میں چاہتا ہوں کہ 25 مئی کو پوری قوم نکلے اور حقیقی آزادی مارچ کیلئے اسلام آباد کے سری نگر ہائی وے پر جمع ہو جہاں میں آپ س…,2022-05-22T14:01:22.000Z,27923,0,0,ur,20522.11226851852,0.3743782261848897,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: I want the entire nation to come out on 25th May and gather on Srinagar highway in Islamabad for a true freedom march where I am your…,0.059232414,0.29614824
1011,1529876343101329409,"RT @ImranKhanPTI: My heartfelt condolences go to the families of our two martyred PTI workers, Faisal Abbas Chaudhry from Lahore &amp; Syed Ahm…",2022-05-26T17:25:18.000Z,27827,0,0,en,20451.55671296296,0.3730911041094054,QasimKhanSuri,Top 10%,,,,,,"RT @ImranKhanPTI: My heartfelt condolences go to the families of our two martyred PTI workers, Faisal Abbas Chaudhry from Lahore &amp; Syed Ahm...",0.01426248,0.3544574
1012,1516576741959118849,"اگر اتفاقاً یا غلطی سے امپورٹڈ کابینہ کے 24 ضمانتی وزراء کی ضمانتیں ضبط ہو جائیں تو اس کابینہ کا اگلا اجلاس کہاں ہو گا ؟

#PakistanNeedsElection 
 #امپورٹڈ_حکومت_نامنظور",2022-04-20T00:37:26.000Z,20198,4639,37093,ur,20375.05092592593,0.3716954338943202,QasimKhanSuri,Top 10%,,,,,,"If by chance or by mistake the guarantees of 24 guaranteed ministers of the imported cabinet are confiscated, where will the next meeting of this cabinet be held?

#PakistanNeedsElection
 #imported_government_disapproved",0.027206551,0.2540028
1013,1514559254438547466,RT @ImranKhanPTI: Want to appreciate our 123 MNAs as their resignations have been accepted by Speaker Qasim Suri. Their standing firm for a…,2022-04-14T11:00:40.000Z,27074,0,0,en,19898.13657407407,0.362995240329825,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: Want to appreciate our 123 MNAs as their resignations have been accepted by Speaker Qasim Suri. Their standing firm for a…,0.01633588,0.386047
1014,1549866007279312896,RT @ImranKhanPTI: سندھ کے چوری کردہ پیسے سے وفاقی حکومت گرانے اور NRO2 لینے کے بعد مصدقہ مجرم آصف زرداری شریف مافیا کی ملی بھگت سے MPAs کو…,2022-07-20T21:17:05.000Z,26989,0,0,ur,19835.66550925926,0.3618556009921566,QasimKhanSuri,Top 10%,,,,,,"RT @ImranKhanPTI: After bringing down the federal government of Sindh with stolen money and taking NRO2, MPAs with the connivance of convicted criminal Asif Zardari Sharif mafia…",0.30452284,0.71560526
1015,1527986669231562752,RT @ImranKhanPTI: Our senior party leader Shireen Mazari has reportedly been violently abducted from outside her house by this fascist regi…,2022-05-21T12:16:25.000Z,26967,0,0,en,19819.49652777778,0.3615606355165247,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: Our senior party leader Shireen Mazari has reportedly been violently abducted from outside her house by this fascist regi...,0.31132057,0.8137762
1016,1548673430760873986,RT @ImranKhanPTI: As results coming in PTI is winning in atleast 15 seats. But it is very important for all our people on duty in all polli…,2022-07-17T14:18:13.000Z,26952,0,0,en,19808.47222222222,0.3613595226922303,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: As results coming in PTI is winning in at least 15 seats. But it is very important for all our people on duty in all polli…,0.024378212,0.22736955
1017,1516252553679278085,"آج صبح وزیراعظم شو باز شریف نے وزیراعظم ہاؤس کے مرغے کو جگایا تاکہ وہ وقت پر اذان دے سکے۔ ~ ترجمان امپورٹڈ حکومت 

#PakistanNeedsElection 
 #امپورٹڈ_حکومت_نامنظور",2022-04-19T03:09:14.000Z,19707,2364,37364,ur,19748.61226851852,0.3602675170061743,QasimKhanSuri,Top 10%,,,,,,"This morning, Prime Minister Sho Baz Sharif woke up the rooster of the Prime Minister House so that he could call the Adhan on time. ~ Spokesman Imported Govt

#PakistanNeedsElection
 #imported_government_disapproved",0.030859824,0.4553532
1018,1549747251148357632,RT @ImranKhanPTI: جوکچھ اسلام آباد میں ہوا اسکا نظارہ آج لاہورکررہا ہےجہاں MPAsکو خریدنےکیلئے50کروڑ روپےتک کی پیشکش کی جا رہی ہے۔اس سب کےپی…,2022-07-20T13:25:12.000Z,26728,0,0,ur,19643.84259259259,0.3583562378494335,QasimKhanSuri,Top 10%,,,,,,"RT @ImranKhanPTI: What happened in Islamabad is being witnessed in Lahore today, where up to 50 crore rupees are being offered to buy MPAs.",0.06104896,0.14587402
1019,1533533908364558337,RT @ImranKhanPTI: ہمارےرسولِ محترمﷺکی ذاتِ اقدس پر اس نوعیت کاحملہ وہ المناک ترین حرکت ہےجو کوئی مسلمانوں کیخلاف کرسکتاہےکیونکہ ہم مسلمان ا…,2022-06-05T19:39:10.000Z,26496,0,0,ur,19473.33333333333,0.3552456928336796,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: This kind of attack on the holy person of our Holy Prophet (peace be upon him) is the most tragic act that anyone can do against Muslims because we are Muslims and…,0.1996317,0.7279288
1020,1531157567581593600,RT @ImranKhanPTI: 26 مئی کو شب 1 بجے سے صبح 8 بجے تک سات گھنٹوں کے دوران میں نے کنٹینر سے جو کچھ دیکھا اس سے یہ ثابت ہوگیا کہ جب سے ایک بیر…,2022-05-30T06:16:26.000Z,26496,0,0,ur,19473.33333333333,0.3552456928336796,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: What I saw from the container during the seven hours from 1pm to 8am on May 26 proved that since a plum…,0.031684756,0.065823734
1021,1518235821396082694,RT @KrqOfficial: اس سے بڑا گناہ کیا ہوسکتا ہے کہ مفتاح اسمعیل امریکہ میں بیٹھ کر اُمریکیوں کو شکائت کر رہا ہے کہ عمران خان امر بالمعروف کا…,2022-04-24T14:30:01.000Z,26211,0,0,ur,19263.87152777778,0.3514245491720855,QasimKhanSuri,Top 10%,,,,,,RT @KrqOfficial: What can be a greater sin than that Miftah Ismail is sitting in America and complaining to the Americans that Imran Khan's Amr-Bal-Maruf...,0.20032968,0.33141145
1022,1515734372212625408,"بیرونی مداخلت کا جواب عوامی مداخلت۔ 
#امپورٹڈ_حکومت_نامنظور https://t.co/MIGsoeGbN1",2022-04-17T16:50:09.000Z,18100,1758,41877,fa,19085.30960648148,0.3481671020592158,QasimKhanSuri,Top 10%,https://t.co/MIGsoeGbN1,mainstream media ,ary news,yes,yes,"Response to External Intervention Public Intervention.
#imported_government_disapproved https://t.co/MIGsoeGbN1",0.009361716,0.15608668
1023,1515085747442778116,"کچھ لوگ جو خاموش ہیں یہ سوچ رہے ہیں 
سچ بولیں گے جب سچ کے ذرا دام بڑھیں گے 

#امپورٹڈ_حکومت_نامنظور",2022-04-15T21:52:45.000Z,18270,1761,39594,ur,18908.09895833333,0.3449343057833397,QasimKhanSuri,Top 10%,,,,,,"Some people who are silent are thinking this
They will speak the truth when the price of the truth increases

#imported_government_disapproved",0.032391842,0.27522585
1024,1529204532575707142,"RT @ImranKhanPTI: My message for the nation: Everyone must break out of the grip of fear to achieve freedom. #حقیقی_آزادی_مارچ
https://t.co…",2022-05-24T20:55:46.000Z,25637,0,0,en,18842.00810185185,0.3437286317624187,QasimKhanSuri,Top 10%,https://t.co,unknown,incomplete url,na,na,"RT @ImranKhanPTI: My message for the nation: Everyone must break out of the grip of fear to achieve freedom. #Real_Freedom_March
https://t.co…",0.024613906,0.14141716
1025,1515338064629047303,"یہ کمپنی نہیں چلنے والی، سکرپٹ کافی کمزور ہے۔ 
#امپورٹڈ_حکومت_نامنظور",2022-04-16T14:35:22.000Z,17863,1518,40684,ur,18721.21990740741,0.3415251319769919,QasimKhanSuri,Top 10%,,,,,,"This company is not working, the script is quite weak.
#imported_government_disapproved",0.1100022,0.19362837
1026,1529399963683237888,RT @ImranKhanPTI: Would urge everyone to carry the Pakistan flag with them. This is a defining moment today for the Haqiqi Azaadi of Pakist…,2022-05-25T09:52:20.000Z,25397,0,0,en,18665.61921296296,0.3405108265737078,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: Would urge everyone to carry the Pakistan flag with them. This is a defining moment today for the Haqiqi Azaadi of Pakist...,0.165053,0.44151855
1027,1515141606638120962,"عادی مجرمان اگر اکٹھے کوئی واردات کرنے پر متفق ہو بھی جائیں تو مال کے بٹوارے پر اکثر لڑ پڑتے ہیں۔ (منقول)

#امپورٹڈ_حکومت_نامنظور",2022-04-16T01:34:43.000Z,17905,1767,39366,ur,18610.42071759259,0.3395038583574519,QasimKhanSuri,Top 10%,,,,,,"Even if habitual criminals agree to do something together, they often fight over the distribution of property. (moved)

#imported_government_disapproved",0.06896287,0.22783867
1028,1515918039031504898,"|￣￣￣￣￣￣￣￣￣￣￣￣|
                #امپورٹڈ_حکومت_نامنظور      
|＿＿＿＿＿＿＿＿＿＿＿＿|
                     \ (•◡•) / 
                       \      / 
                        ——
                        |     |
                        |_   |_

@CMShehbaz",2022-04-18T04:59:59.000Z,18604,1709,35384,und,18588.75983796296,0.3391087059683002,QasimKhanSuri,Top 10%,,,,,,"|￣￣￣￣￣￣￣￣￣￣￣￣|
                #imported_government_disapproved
|＿＿＿＿＿＿＿＿＿＿＿＿|
                     \ (•◡•) /
                       \ /
                        ——
                        | |
                        |_ |_

@CMShehbaz",0.032391842,0.009804238
1029,1529461330385571842,"RT @ImranKhanPTI: We have entered Punjab and will InshAllah be heading towards Islamabad.
No amount of state oppression and fascism by this…",2022-05-25T13:56:11.000Z,25195,0,0,en,18517.15856481481,0.3378025072065428,QasimKhanSuri,Top 10%,,,,,,"RT @ImranKhanPTI: We have entered Punjab and will InshAllah be heading towards Islamabad.
No amount of state oppression and fascism by this…",0.20219094,0.78427666
1030,1548678850749632513,RT @ImranKhanPTI: جو نتائج آرہے ہیں ان کی روشنی میں تحریک انصاف کم از کم 15 نشستیں جیت رہی ہے۔ مگر تمام پولنگ سٹیشنز پر ذمہ داریوں پر مامور…,2022-07-17T14:39:45.000Z,25129,0,0,ur,18468.65162037037,0.3369176107796474,QasimKhanSuri,Top 10%,,,,,,"RT @ImranKhanPTI: Tehreek-e-Insaf is winning at least 15 seats in the light of the results coming in. But at all the polling stations, the officials on duty...",0.026499467,0.25239044
1031,1550788229246472194,RT @ImranKhanPTI: 30 برسوں سے زائد مدت میں پاکستان کی لوٹ کھسوٹ سے جمع کی گئی اپنی غیرقانونی دولت بچانے کیلئے زرداری و شریف مافیا نے صرف 3…,2022-07-23T10:21:40.000Z,25081,0,0,ur,18433.37384259259,0.3362740497419052,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: Zardari and Sharif mafia have only 3…,0.25462922,0.6307478
1032,1518715054312460291,"Biggest trend ever analyzed in Tweet Binder is ⬇️
#امپورٹڈ_حکومت_نامنظور https://t.co/6exheHSHU0",2022-04-25T22:14:19.000Z,18990,2179,30638,en,18305.78298611111,0.3339464512032195,QasimKhanSuri,Top 10%,https://t.co/6exheHSHU0,social media,twitter ,yes,yes,"Biggest trend ever analyzed in Tweet Binder is ⬇️
#imported_government_disapproved https://t.co/6exheHSHU0",0.017466826,0.13973585
1033,1519789065251569671,"دوست و احباب، پارٹی رہنما، کارکنان اور عوام پریشان نہ ہوں میں بلکل خیریت سے ہوں، ان امپورٹڈ بزدلوں سے ہر محاذ پر دو دو ہاتھ کریں گے۔ 

#MarchAgainstImportedGovt
#امپورٹڈ_حکومت_نامنظور https://t.co/uCBnnQa8o2",2022-04-28T21:22:04.000Z,16355,3417,40724,ur,17869.87210648148,0.3259942706598559,QasimKhanSuri,Top 10%,https://t.co/uCBnnQa8o2,social media,twitter ,yes,yes,"Friends, party leaders, workers and people, don't worry, I am completely fine, these imported cowards will deal with these imported cowards on every front.

#MarchAgainstImportedGovt
#imported_government_disapproved https://t.co/uCBnnQa8o2",0.46186632,0.6890122
1034,1523341512867971073,RT @ImranKhanPTI: پاکستان کی منتخب جمہوری حکومت کو گرانے کی بیرونی سازش اور قوم پر مسلط کی گئی جرائم پیشہ کٹھ پتلیوں سے متعلق آگاہی کے ساتھ…,2022-05-08T16:38:13.000Z,24297,0,0,ur,17857.17013888889,0.3257625527921164,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: With awareness of the external conspiracy to topple Pakistan's elected democratic government and the criminal puppets imposed on the nation…,0.28087774,0.5531918
1035,1510304411452465157,"RT @ImranKhanPTI: In Karbala, facing an enemy that far outnumbered them, Imam Hussain AS, his family &amp; followers laid down their lives to s…",2022-04-02T17:13:26.000Z,24027,0,0,en,17658.73263888889,0.3221425219548167,QasimKhanSuri,Top 10%,,,,,,"RT @ImranKhanPTI: In Karbala, facing an enemy that far outnumbered them, Imam Hussain AS, his family &amp; followers laid down their lives to s…",0.11652588,0.70806813
1036,1532431083698016264,RT @ImranKhanPTI: امپورٹڈسرکار نے تیل کی قیمتوں میں فی لٹر 40% یا 60 روپےکا اضافہ کردیاہے۔اس سےعوام پر900ارب کا اضافی بوجھ آئےگا اور بنیادی…,2022-06-02T18:36:56.000Z,23737,0,0,ur,17445.59606481481,0.3182543406851243,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: Import Govt has hiked oil prices by 40% or Rs 60 per litre. This will put an additional burden of Rs 900 billion on the people and basic…,0.018095128,0.076681666
1037,1529077988653867008,RT @ImranKhanPTI: Unacceptable &amp; condemnable. Late justice Javed Iqbal &amp; justice retd Nasira Javed Iqbal's home was violated by Punjab poli…,2022-05-24T12:32:56.000Z,23708,0,0,en,17424.28240740741,0.3178655225581551,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: Unacceptable &amp; condemnable. Late Justice Javed Iqbal &amp; justice retd Nasira Javed Iqbal's home was violated by Punjab police…,0.21642438,0.16552944
1038,1512135754285203457,RT @ImranKhanPTI: میں نے کل وفاقی کابینہ اور اپنی پارلیمانی پارٹی کے اجلاس طلب کئے ہیں جبکہ شام میں قوم سے مخاطب ہوں گا۔ قوم کیلئے میرا پیغ…,2022-04-07T18:30:32.000Z,23401,0,0,ur,17198.65162037037,0.3137494134209292,QasimKhanSuri,Top 10%,,,,,,RT @ImranKhanPTI: I have called a meeting of the federal cabinet and my parliamentary party tomorrow while I will address the nation in Syria. My pledge to the nation...,0.040925518,0.4042004
1039,1531765556583579649,وہ کون تھا؟ https://t.co/2vOAJNk2wN,2022-05-31T22:32:22.000Z,14992,3768,41715,ur,17045.97627314815,0.3109642066679723,QasimKhanSuri,Top 10%,https://t.co/2vOAJNk2wN,social media,twitter ,yes,yes,Who was he? https://t.co/2vOAJNk2wN,0.011937759,0.28607872
